"ANOENC"	"NUMERO"	"CCAA"	"NUTS1"	"CAPROV"	"TAMAMU"	"DENSIDAD"	"CLAVE"	"CLATEO"	"FACTOR"	"NMIEMB"	"TAMANO"	"NMIEMSD"	"NMIEMHU"	"NMIEMIN"	"NMIEM1"	"NMIEM2"	"NMIEM3"	"NMIEM4"	"NMIEM5"	"NMIEM6"	"NMIEM7"	"NMIEM8"	"NMIEM9"	"NMIEM10"	"NMIEM11"	"NMIEM12"	"NMIEM13"	"NUMACTI"	"NUMINACTI"	"NUMOCU"	"NUMNOCU"	"NUMESTU"	"NUMNOESTU"	"NNINOSD"	"NHIJOSD"	"UC1"	"UC2"	"PF2TEO"	"PF2RECO"	"TIPHOGAR1"	"TIPHOGAR2"	"TIPHOGAR3"	"TIPHOGAR4"	"TIPHOGAR5"	"TIPHOGAR6"	"TIPHOGAR7"	"TIPHOGAR8"	"TIPHOGAR9"	"TIPHOGAR10"	"TIPHOGAR11"	"SITUOCUHOG"	"SITUACTHOG"	"NORDENSP"	"EDADSP"	"SEXOSP"	"PAISNACSP"	"NACIONASP"	"PAISSP"	"SITURESSP"	"ECIVILLEGALSP"	"NORDENCOSP"	"UNIONSP"	"CONVIVENCIASP"	"NORDENPASP"	"PAISPADRESP"	"NORDENMASP"	"PAISMADRESP"	"ESTUDIOSSP"	"ESTUDREDSP"	"SITUACTSP"	"SITUREDSP"	"OCUSP"	"JORNADASP"	"PERCEPSP"	"IMPEXACPSP"	"INTERINPSP"	"TRABAJO"	"OCUPA"	"OCUPARED"	"ACTESTB"	"ACTESTBRED"	"SITPROF"	"SECTOR"	"CONTRATO"	"TIPOCONT"	"SITSOCI"	"SITSOCIRE"	"REGTEN"	"TIPOEDIF"	"ZONARES"	"TIPOCASA"	"NHABIT"	"ANNOCON"	"SUPERF"	"AGUACALI"	"FUENAGUA"	"CALEF"	"FUENCALE"	"DISPOSIOV"	"NUMOVD"	"REGTENV1"	"MESESV1"	"DIASV1"	"AGUACV1"	"FUENACV1"	"CALEFV1"	"FUENCAV1"	"REGTENV2"	"MESESV2"	"DIASV2"	"AGUACV2"	"FUENACV2"	"CALEFV2"	"FUENCAV2"	"REGTENV3"	"MESESV3"	"DIASV3"	"AGUACV3"	"FUENACV3"	"CALEFV3"	"FUENCAV3"	"REGTENV4"	"MESESV4"	"DIASV4"	"AGUACV4"	"FUENACV4"	"CALEFV4"	"FUENCAV4"	"REGTENV5"	"MESESV5"	"DIASV5"	"AGUACV5"	"FUENACV5"	"CALEFV5"	"FUENCAV5"	"REGTENV6"	"MESESV6"	"DIASV6"	"AGUACV6"	"FUENACV6"	"CALEFV6"	"FUENCAV6"	"REGTENV7"	"MESESV7"	"DIASV7"	"AGUACV7"	"FUENACV7"	"CALEFV7"	"FUENCAV7"	"REGTENV8"	"MESESV8"	"DIASV8"	"AGUACV8"	"FUENACV8"	"CALEFV8"	"FUENCAV8"	"REGTENV9"	"MESESV9"	"DIASV9"	"AGUACV9"	"FUENACV9"	"CALEFV9"	"FUENCAV9"	"GASTOT"	"IMPUTGAS"	"GASTMON"	"GASTNOM1"	"GASTNOM2"	"GASTNOM3"	"GASTNOM4"	"CAPROP"	"CAJENA"	"PENSIO"	"DESEM"	"OTRSUB"	"RENTAS"	"OTROIN"	"FUENPRIN"	"FUENPRINRED"	"IMPEXAC"	"INTERIN"	"NUMPERI"	"COMIMH"	"COMISD"	"COMIHU"	"COMIINV"	"COMITOT"
2023	5260	13	3	1	1	1	2	2	1362.597198	4	4	0	0	0	4	0	1	3	2	2	0	1	1	0	2	0	0	2	2	2	2	1	3	2	2	3.1	2.5	3	0	11	8	7	10	10	7	5	4	5	4	4	2	2	1	48	1	1	1		1	2	2	1	1	99	1	99	1	6	4	1	1	1	1	1	-9	-9	1	5	3	O	3	1	1	1	1	3	1	1	4	3	2	5	1	70	1	2	1	2	6																																																																	69671095.17	7.64	60766478.88				8904616.29	6	1	6	6	1	6	6	2	2	2784	06	2	56	0	0	0	56
2023	5261	12	1	6	4	2	1	1	910.181713	3	3	0	0	0	3	0	0	3	0	3	0	0	1	0	2	0	0	2	1	2	1	1	2	1	1	2.4	2	2	1	11	11	6	9	9	8	4	4	5	4	4	2	2	1	48	1	1	1		1	2	2	1	1	99	1	99	1	4	3	1	1	1	1	1	-9	06	1	1	1	C	2	3	-9	-9	-9	5	3	1	4	3	2	4	1	100	1	4	1	4	1	1	1	12	-9	6		6																																																										32239187.7	4.97	23836945.34				8402242.36	1	1	6	6	6	6	6	1	1	5230	08	2	28	0	0	0	28
2023	5262	07	4	6	4	2	2	2	1116.406522	3	3	0	0	0	3	0	0	3	0	3	0	0	1	0	2	0	0	2	1	2	1	1	2	1	1	2.4	2	2	2	11	11	6	9	9	8	4	4	5	4	4	2	2	1	54	1	1	1		1	2	2	1	1	99	1	99	1	4	3	1	1	1	1	1	1700	04	1	8	4	G	3	1	6	1	1	1	1	2	3	3	2	4	1	70	1	2	1	2	6																																																																	42348785.78	0	37136274.8				5212510.98	6	1	6	6	6	6	6	2	2	2983	06	2	39	0	0	0	39
2023	5263	13	3	1	1	1	1	2	1986.107768	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	1	0	0	1	1	1	4	4	1	2	1	1	1	1	8	8	1	82	6	1	1		1	3	99		3	99	1	99	1	2	1	4	2	2		1	-9	02	1	9	5	T	3	4	-9	-9	-9	8	5	1	4	3	2	5	6	-9	1	2	1	4	1	1	1	12	-9	1	3	1	4																																																									45489077.19	63.95	16399170.02				29089907.17	6	6	1	6	6	6	6	3	3	835	02	1	14	0	0	0	14
2023	5264	14	6	6	3	2	2	2	475.373686	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	1	1	0	1	1	1	1	0	2	0	0	1.7	1.5	1	1	5	5	4	5	5	5	3	1	2	3	3	5	5	1	60	1	1	1		1	2	2	1	1	99	1	99	1	2	1	1	1	1	1	1	-9	03	1	5	3	I	3	1	6	1	1	1	1	2	2	3	2	5	1	70	1	1	1	1	6																																																																	8490217.56	0	6270694.02				2219523.54	6	1	6	6	6	6	6	2	2	1215	03	1	21	0	0	0	21
2023	5265	14	6	6	1	1	1	1	754.523732	2	2	0	0	0	2	0	0	2	0	2	0	0	0	1	1	0	0	2	0	1	1	0	2	0	0	1.7	1.5	1	1	10	10	10	6	6	3	7	4	2	6	6	-9	-9	1	54	6	1	1		1	5	99		3	99	1	99	1	4	3	3	1	2		1	1100	03	1	5	3	G	3	1	6	1	1	7	4	2	4	3	2	6	6	90	1	3	6		6																																																																	18805944.56	0	15482664.4				3323280.16	6	1	6	1	6	6	6	2	2	2900	06	2	22	0	0	0	22
2023	5266	02	2	1	1	1	1	1	271.631172	4	4	0	0	0	3	1	2	2	2	2	0	2	0	0	2	0	0	2	2	2	2	0	4	2	2	2.9	2.3	2	0	8	8	7	10	10	7	5	3	5	4	4	2	2	1	50	1	1	1		1	2	2	1	1	99	1	99	1	7	4	1	1	1	1	1	-9	-9	1	2	2	M	3	2	-9	-9	-9	5	3	2	4	3	2	6	6	104	1	2	1	2	6																																																																	12399427.25	24.96	10295733.35				2103693.9	1	1	6	6	6	1	6	1	1	3172	07	2	53	0	0	0	53
2023	5267	14	6	6	3	2	1	1	296.126709	3	3	0	0	0	1	2	2	1	2	1	0	2	0	0	1	0	0	1	2	1	2	0	3	2	2	2	1.6	0	0	4	4	9	8	8	2	7	3	4	2	2	-9	-9	1	46	6	1	1		1	5	99		3	99	1	99	1	7	4	1	1	1	1	1	2500	06	1	4	3	O	3	1	1	1	2	4	2	1	4	3	2	6	1	105	1	2	1	2	6																																																																	5071776.61	0	3884770.7				1187005.91	6	1	6	6	6	6	1	2	2	2500	06	1	39	0	0	0	39
2023	5268	17	2	1	1	1	2	2	164.174982	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	0	2	0	0	2	0	2	0	2	0	0	1.7	1.5	1	1	5	5	4	5	5	5	3	1	2	3	3	8	8	1	65	1	1	1		1	2	2	1	1	99	1	99	1	3	2	4	2	2		1	-9	05	1	8	4	C	2	1	6	1	1	8	5	1	4	3	2	5	6	78	1	2	1	2	6																																																																	8297187.97	0	7300584.23				996603.74	6	6	1	6	6	6	6	3	3	3375	07	2	28	0	0	1	29
2023	5269	05	7	6	4	2	1	1	647.500321	4	4	0	0	0	3	1	1	3	1	3	0	1	1	0	2	0	0	1	3	1	3	1	3	2	2	2.9	2.3	2	2	11	11	7	10	10	7	5	4	5	4	4	5	5	1	49	1	1	1		1	2	2	1	1	99	1	99	1	5	4	1	1	1	1	1	1800	04	1	7	4	F	2	2	-9	-9	-9	5	3	3	3	3	2	5	6	125	1	3	6		6																																																																	17733850.28	0	17733850.28					1	6	6	6	6	6	6	1	1	1800	04	1	55	0	0	2	57
2023	5270	14	6	1	1	1	1	1	989.298114	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	1	0	0	2	2	2	3	3	1	1	2	1	1	1	-9	-9	1	57	6	1	1		1	5	99		3	99	1	99	1	6	4	1	1	1	1	1	-9	04	1	4	3	M	3	1	6	1	1	2	2	1	3	3	2	2	1	78	1	1	1	1	6																																																																	28317484.45	0	23170553.77				5146930.68	6	1	6	6	6	6	6	2	2	1727	04	1	13	0	0	2	15
2023	5271	15	2	6	5	2	1	1	415.953595	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	1	0	0	2	2	2	3	3	1	1	2	1	1	1	-9	-9	1	36	6	3	1		1	1	99		3	99	3	99	3	5	4	1	1	1	1	1	-9	04	1	3	2	H	3	1	1	1	1	4	2	2	4	3	2	4	1	85	1	2	1	2	6																																																																	15272684.09	0	11971928.1				3300755.99	6	1	6	6	6	6	6	2	2	1704	04	1	13	0	0	2	15
2023	5272	09	5	6	1	1	1	1	1499.387617	3	3	0	0	0	3	0	0	3	0	3	0	0	1	0	2	0	0	3	0	2	1	0	3	0	0	2.4	2	2	2	11	11	10	7	7	9	4	4	3	6	6	2	1	1	55	1	4	3	3	1	2	2	1	1	99	1	99	4	7	4	1	1	1	1	1	-9	04	1	8	4	H	3	2	-9	-9	-9	5	3	3	4	3	2	4	6	70	1	2	1	2	6																																																																	72678391.46	0	72678391.46					1	6	6	6	6	6	6	1	1	1776	04	1	42	0	0	0	42
2023	5273	10	5	1	1	1	1	1	1065.370123	3	3	0	0	0	2	1	1	2	1	2	1	0	0	0	2	0	0	2	1	2	1	0	3	1	1	2.2	1.8	1	1	7	7	6	9	9	6	4	3	5	4	4	2	2	1	45	1	1	1		1	2	2	1	1	99	1	99	1	5	4	1	1	1	1	1	-9	04	1	3	2	C	2	1	6	1	1	2	2	2	4	3	2	3	1	120	1	2	1	2	6																																																																	46192694.41	0	38340423.98				7852270.43	6	1	6	6	6	6	6	2	2	3473	07	2	42	0	0	0	42
2023	5274	16	2	1	1	1	1	2	299.522253	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	2	0	0	0	2	0	2	0	2	0	0	1.7	1.5	1	1	6	6	5	6	6	5	3	2	2	3	3	8	8	1	63	1	1	1		1	2	2	1	1	99	1	99	1	4	3	4	2	2		1	1000	03	1	5	3	T	3	1	6	1	1	8	5	1	4	3	2	4	6	54	1	2	1	2	6																																																																	6988798.13	41.22	4107928.04				2880870.09	6	6	1	6	6	6	6	3	3	1000	03	1	28	0	0	0	28
2023	5275	01	6	1	1	1	2	2	1980.64264	2	2	0	0	0	2	0	0	2	0	2	0	0	0	1	1	0	0	2	0	0	2	0	2	0	0	1.7	1.5	1	1	6	6	5	6	6	5	3	2	2	3	3	8	2	1	42	1	1	1		1	1	2	2	2	99	1	99	1	2	1	3	1	2		1	367	01	1	9	5	N	3	1	6	1	2	7	4	6	4	4	3	4	6	65	1	1	6		6																																																																	18160135.28	43.75	10215763.39				7944371.89	6	6	6	6	1	6	6	5	3	734	02	2	28	0	0	0	28
2023	5276	11	4	6	5	2	1	1	505.841098	4	4	0	0	0	2	2	2	2	2	2	1	1	0	2	0	0	0	2	2	1	3	0	4	2	2	2.7	2.1	1	1	8	8	7	10	10	7	5	3	5	4	4	5	2	2	28	6	1	1		1	1	1	2	2	99	1	99	1	2	1	3	1	2		1	-9	02	1	9	5	N	3	1	6	1	2	7	4	1	2	7	2	4	6	60	1	3	6		6																																																																	6738626.63	0	4865766.15				1872860.48	6	1	6	1	6	6	6	4	3	845	02	2	56	0	0	0	56
2023	5277	13	3	1	1	1	1	1	1118.571339	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	2	0	0	2	0	2	0	0	2	0	0	1.7	1.5	1	1	6	6	5	6	6	5	3	2	2	3	3	2	2	1	55	1	1	1		1	5	2	3	2	99	1	99	1	5	4	1	1	1	1	1	-9	05	1	3	2	J	3	1	6	1	1	2	2	3	4	3	2	5	6	65	1	1	1	1	6																																																																	40792818.28	0	40792818.28					6	1	6	6	6	6	6	2	2	2679	06	2	28	0	0	0	28
2023	5278	10	5	6	3	1	1	1	1477.413589	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	1	1	0	0	1	1	1	4	4	1	2	1	1	1	1	8	8	1	85	6	1	1		1	3	99		3	99	1	99	1	1	1	6	2	2		1	-9	02	6									10	6	1	4	3	2	6	6	-9	1	3	6		6																																																																	24601628.05	0	17128059.9				7473568.15	6	6	1	6	6	6	6	3	3	819	02	1	9	0	0	2	11
2023	5279	02	2	1	1	1	1	1	613.270285	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	0	2	0	1	1	1	1	0	2	0	0	1.7	1.5	1	1	5	5	4	5	5	5	3	1	2	3	3	5	5	1	65	1	1	1		1	2	2	1	1	99	1	99	1	3	2	4	2	2		1	-9	03	1	7	4	C	2	1	6	1	1	8	5	1	4	3	2	4	6	70	1	2	1	2	1	1	1	12	-9	1	1	1	5																																																									31150026.72	25.03	23353379.31				7796647.41	6	1	1	6	6	6	6	3	3	2202	05	2	28	0	0	2	30
2023	5280	03	1	6	2	1	1	2	417.107308	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	0	1	1	0	2	0	2	0	2	0	0	1.7	1.5	1	1	5	5	4	5	5	5	3	1	2	3	3	8	8	1	85	1	1	1		1	2	2	1	1	99	1	99	1	7	4	4	2	2		1	-9	04	1	2	2	C	2	1	1	1	1	8	5	1	4	3	2	7	6	190	1	4	1	4	6																																																																	18193468.56	0	14315065.33				3878403.23	6	6	1	6	6	6	6	3	3	3602	07	2	28	0	0	38	66
2023	5281	09	5	6	3	2	1	1	630.398512	3	3	0	0	0	1	2	2	1	2	1	1	1	0	0	1	0	0	1	2	1	2	0	3	2	2	2	1.6	0	0	4	4	9	8	8	2	7	3	4	2	2	-9	-9	1	45	1	1	1		1	5	99		3	99	1	99	1	4	3	1	1	1	1	1	-9	03	1	5	3	O	3	1	1	1	1	3	1	3	3	3	2	3	6	60	1	3	6		6																																																																	10595162.86	0	10595162.86					6	1	6	6	6	6	6	2	2	1248	03	1	42	0	0	0	42
2023	5282	16	2	6	3	2	1	1	414.687191	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	1	0	0	2	2	2	1	1	1	1	2	1	1	1	-9	-9	1	62	1	1	1		1	5	99		3	99	1	99	1	3	2	2	1	1	1	1	1500	04	1	5	3	N	3	1	6	1	1	1	1	1	4	3	2	4	6	60	1	3	6		6																																																																	10371058.29	0	7443194.71				2927863.58	6	1	6	6	6	6	6	2	2	1500	04	1	14	0	0	0	14
2023	5283	09	5	6	2	1	1	2	1433.391241	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	1	1	0	0	2	2	2	1	1	1	1	2	1	1	1	8	8	1	47	1	1	1		1	1	99		3	99	1	99	1	4	3	8	2	2		1	-9	02	1	3	2	C	2	1	6	1	1	11	6	1	3	3	2	5	1	78	1	2	1	2	6																																																																	45507916.6	0	35070116.96				10437799.64	6	6	6	6	1	6	1	5	3	816	02	1	14	0	0	0	14
2023	5284	12	1	6	5	3	1	1	624.626588	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	1	1	0	0	2	0	2	0	2	0	0	1.7	1.5	1	1	5	5	4	5	5	5	3	1	2	3	3	8	8	1	67	1	1	1		1	2	2	1	1	99	1	99	1	2	1	4	2	2		1	-9	03	1	6	4	A	1	2	-9	-9	-9	8	5	1	2	7	2	6	6	200	1	3	6		6																																																																	17899895.24	0	11260962.38	1504534.53			5134398.32	6	6	1	6	6	6	6	3	3	1274	03	1	28	0	0	3	31
2023	5285	13	3	1	1	1	1	2	1576.658724	4	4	0	0	0	2	2	2	2	2	2	2	0	0	2	0	0	0	2	2	2	2	0	4	2	2	2.7	2.1	1	0	8	8	7	10	10	6	5	3	5	4	4	2	2	1	32	6	1	1		1	2	2	1	1	99	1	99	1	7	4	1	1	1	1	1	4000	07	1	2	2	K	3	1	1	1	1	4	2	2	4	3	2	3	1	65	1	6	1	6	6																																																																	181820934.6	3.58	160258922.61	627951.64		2680319.83	18253740.52	6	1	6	6	6	6	6	2	2	6500	08	2	0	0	0	0	0
2023	5286	16	2	1	1	1	1	1	472.729071	3	3	0	0	0	2	1	1	2	1	2	1	0	0	1	1	0	0	2	1	2	1	0	3	1	1	2.2	1.8	1	1	7	7	6	9	9	6	4	3	5	4	4	2	2	1	37	1	1	1		1	2	2	1	1	99	1	99	1	7	4	1	1	1	1	1	-9	-9	1	2	2	M	3	1	1	1	1	4	2	3	3	3	3	3	1	55	1	2	1	2	6																																																																	16871260.84	0	16871260.84					6	1	6	6	1	6	6	2	2	5572	08	2	24	0	0	0	24
2023	5287	09	5	6	1	1	1	2	1946.665962	3	3	0	0	0	3	0	0	3	0	3	0	0	1	0	2	0	0	2	1	2	1	1	2	1	1	2.4	2	2	2	11	11	6	9	9	8	4	4	5	4	4	2	2	1	54	6	1	1		1	2	2	1	1	99	1	99	1	7	4	1	1	1	1	1	-9	05	1	2	2	G	3	1	6	1	1	2	2	2	4	3	2	5	6	90	1	2	1	2	6																																																																	103743021.67	0	87161634.81				16581386.86	6	1	6	6	6	6	6	2	2	4467	07	2	39	0	0	0	39
2023	5288	16	2	6	5	2	2	2	618.730537	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	1	0	0	1	1	1	2	2	1	2	1	1	1	1	8	8	1	76	1	1	1		1	1	99		3	99	1	99	1	3	2	4	2	2		1	-9	03	1	6	4	A	1	3	-9	-9	-9	8	5	1	4	3	2	5	1	83	1	3	1	3	6																																																																	12033157.74	0	6342743.97				5690413.77	6	6	1	6	6	6	6	3	3	1191	03	1	12	0	0	0	12
2023	5289	14	6	6	4	2	2	2	551.12204	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	1	1	0	0	2	2	2	1	1	1	1	2	1	1	1	8	-9	1	52	1	2	1		1	5	99		3	99	1	99	1	3	2	3	1	2		1	564	02	1	8	4	G	3	1	6	1	2	7	4	1	2	3	2	6	6	120	1	1	6		6																																																																	11056878.15	22.83	8532147.08				2524731.07	6	6	6	1	6	6	6	4	3	564	02	1	14	0	0	14	28
2023	5290	01	6	6	3	2	1	1	1533.783038	4	4	0	0	0	3	1	1	3	2	2	0	1	1	0	2	0	0	2	2	2	2	1	3	2	2	2.9	2.3	2	2	11	8	7	10	10	7	5	4	5	4	4	2	2	1	44	1	1	1		1	2	2	1	1	99	1	99	1	4	3	1	1	1	1	1	-9	04	1	3	2	O	3	1	1	1	1	4	2	1	2	3	2	5	6	144	1	1	6		1	1	3	12	-9	1	4	1	4																																																									68357312.06	0	59925663.74				8431648.32	6	1	6	6	1	6	6	2	2	2237	05	2	55	0	0	0	55
2023	5291	15	2	1	1	1	1	1	337.276919	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	0	2	0	0	2	0	2	0	2	0	0	1.7	1.5	1	1	5	5	4	5	5	5	3	1	2	3	3	8	8	2	82	1	1	1		1	2	1	1	1	99	1	99	1	2	1	4	2	2		1	-9	05	1	4	3	G	3	1	6	1	1	8	5	2	3	3	2	4	1	70	1	2	1	2	1	1	1	12	-9	1	5	1	5																																																									12390937.49	41.82	7208728.09				5182209.4	6	6	1	6	6	1	6	3	3	2192	05	1	28	0	0	12	40
2023	5292	07	4	6	4	2	1	1	707.948424	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	0	2	0	0	2	0	2	0	2	0	0	1.7	1.5	1	1	5	5	4	5	5	5	3	1	2	3	3	8	8	1	72	1	1	1		1	2	2	1	1	99	1	99	1	2	1	4	2	2		1	-9	04	1	1	1	F	2	3	-9	-9	-9	8	5	1	1	3	1	5	1	220	1	2	1	2	6																																																																	15187384.52	0	9241583.68				5945800.84	6	6	1	6	6	6	6	3	3	1702	04	1	28	0	0	0	28
2023	5293	01	6	1	1	1	1	1	1180.19496	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	1	1	0	1	1	1	1	0	2	0	0	1.7	1.5	1	1	10	10	10	5	5	4	7	4	2	6	6	-9	-9	2	45	1	1	1		1	4	99		3	99	1	1	1	3	2	1	1	1	1	1	-9	03	1	8	4	F	2	1	6	1	1	1	1	1	4	3	2	5	1	75	1	3	6		6																																																																	43668417.24	0.15	36779737.75				6888679.49	6	1	1	6	6	6	6	2	2	2243	05	2	23	0	0	0	23
2023	5294	01	6	1	1	1	2	2	953.456955	3	3	0	0	0	3	0	0	3	0	3	0	0	0	0	2	0	1	1	2	1	2	0	3	0	0	2.4	2	2	2	10	10	10	7	7	4	7	4	3	6	6	-9	-9	2	62	6	1	1		1	1	99		3	99	1	3	1	3	2	1	1	1	1	1	-9	04	1	9	5	P	3	1	1	1	1	3	1	4	4	4	3	5	6	65	1	3	6		6																																																																	14583356.07	0	14583356.07					6	1	1	6	6	6	6	2	2	2673	06	2	42	0	0	0	42
2023	5295	03	1	6	1	1	1	1	320.878961	3	3	0	0	0	3	0	1	2	1	2	0	1	1	0	1	0	0	2	1	1	2	0	3	1	0	2.4	2	2	1	12	12	10	7	9	4	8	4	3	5	6	-9	-9	1	49	6	1	1		1	5	99		3	99	1	99	1	4	3	3	1	2		1	400	01	1	9	5	T	3	1	6	1	1	7	4	1	4	3	2	5	6	75	1	4	1	1	6																																																																	6825033.83	14.08	4952095.55				1872938.28	6	6	6	6	6	6	1	7	3	400	01	1	34	0	0	0	34
2023	5296	01	6	6	4	1	1	2	2186.949902	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	1	0	0	1	1	1	4	4	1	2	1	1	1	1	8	8	1	69	6	1	1		1	5	99		3	99	1	99	1	7	4	4	2	2		1	2742	06	1	2	2	M	3	2	-9	-9	-9	8	5	1	2	3	2	7	6	125	1	2	1	1	6																																																																	123716852.45	0	110338568.7				13378283.75	6	6	1	6	6	6	6	3	3	2742	06	1	2	0	0	0	2
2023	5297	10	5	6	2	1	1	2	1287.615193	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	1	1	0	0	2	2	2	1	1	1	1	2	1	1	1	8	8	1	53	1	1	1		1	5	99		3	99	1	99	1	4	3	7	2	2		1	-9	03	1	7	4	G	3	1	1	1	1	10	6	1	4	3	2	4	6	90	1	3	6		6																																																																	22887258.21	0	18463263.23				4423994.98	6	6	1	6	6	6	6	3	3	1134	03	1	14	0	0	6	20
2023	5298	09	5	6	1	1	1	1	3402.296692	1	1	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	1	1	0	0	2	2	2	1	1	1	1	2	1	1	1	-9	-9	1	33	1	1	1		1	1	99		3	99	1	99	1	5	4	1	1	1	1	1	-9	06	1	3	2	D	2	1	6	1	1	2	2	2	4	3	2	7	6	80	1	1	1	1	6																																																																	64127901.22	0	38717485.01				25410416.21	6	1	6	6	6	6	6	2	2	2706	06	1	7	0	0	0	7
2023	5299	13	3	6	5	2	1	1	1354.583124	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	0	2	0	0	2	0	2	0	2	0	0	1.7	1.5	1	0	5	5	4	5	5	5	3	1	2	3	3	8	8	1	73	1	1	1		1	2	2	1	1	99	1	99	1	2	1	4	2	2		1	-9	02	1	5	3	I	3	1	6	1	1	8	5	1	3	3	2	5	6	80	1	1	1	1	6																																																																	19166099.97	61.44	9049251.24				10116848.73	6	6	1	6	6	6	6	3	3	827	02	1	28	0	0	0	28
2023	5300	01	6	1	1	1	1	1	1033.841216	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	0	2	0	0	2	0	2	0	2	0	0	1.7	1.5	1	1	5	5	4	5	5	5	3	1	2	3	3	8	8	1	75	1	1	1		1	2	2	1	1	99	1	99	1	2	1	4	2	2		1	1867	04	1	7	4	G	3	1	6	1	1	8	5	1	4	3	2	5	6	80	1	3	6		6																																																																	16253001.49	0.73	8531647.95				7721353.54	6	6	1	6	6	6	6	3	3	1867	04	1	28	0	0	0	28
2023	5301	05	7	6	4	2	1	2	1218.46882	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	1	0	0	1	1	1	4	4	1	2	1	1	1	1	8	8	1	82	6	1	1		1	3	99		3	99	1	99	1	1	1	6	2	2		1	690	02	1	9	5	T	3	1	6	6		10	6	1	2	3	1	8	6	200	1	1	6		6																																																																	35768414.24	0	23842381.63				11926032.61	6	6	1	6	6	6	6	3	3	690	02	1	14	0	0	3	17
2023	5302	13	3	1	1	1	1	2	1903.081279	3	3	0	0	0	3	0	0	3	0	3	0	0	0	2	0	1	0	2	1	2	1	0	3	0	0	2.4	2	2	0	12	12	10	7	7	10	8	4	3	6	6	2	2	1	30	6	1	1		1	2	2	1	1	99	1	99	1	7	4	1	1	1	1	1	-9	06	1	2	2	Q	3	1	1	1	1	4	2	3	4	2	1	6	6	185	1	2	1	2	6																																																																	91500640.51	7.81	91500640.51					6	1	1	6	6	1	6	2	2	7736	09	3	31	0	0	0	31
2023	5303	01	6	6	3	2	1	1	1091.216488	4	4	0	0	0	4	0	0	4	0	4	0	0	2	0	2	0	0	3	1	3	1	1	3	1	1	3.1	2.5	3	0	11	11	10	12	12	8	5	4	6	5	5	1	1	1	57	6	1	1		1	2	2	1	1	99	1	99	1	3	2	1	1	1	2	1	900	02	1	9	5	I	3	1	6	1	1	1	1	1	2	3	1	6	6	150	1	3	6		1	1	1	12	-9	1	1	6																																																										56764891.56	12.08	38005739.59				18759151.97	6	1	6	6	6	6	6	2	2	2568	06	3	46	0	0	12	58
2023	5304	17	2	1	1	1	2	2	216.490107	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	1	1	0	0	1	1	1	4	4	1	2	1	1	1	1	8	8	1	85	6	1	1		1	3	99		3	99	1	99	1	2	1	4	2	2		1	-9	02	1	5	3	G	3	1	6	1	1	8	5	1	4	3	2	5	6	105	1	2	1	2	6																																																																	4006328.62	27.77	2893882.6				1112446.02	6	6	1	6	6	6	6	3	3	760	02	1	14	0	0	0	14
2023	5305	16	2	6	5	2	1	2	241.531179	4	4	0	0	0	2	2	2	2	2	2	0	2	0	0	2	0	0	2	2	2	2	0	4	2	2	2.7	2.1	1	1	8	8	7	10	10	7	5	3	5	4	4	2	2	1	45	1	1	1		1	1	2	2	2	99	1	99	1	6	4	1	1	1	1	1	-9	05	1	7	4	F	2	2	-9	-9	-9	5	3	1	1	3	1	6	6	130	1	4	1	4	6																																																																	12853151.69	0	9881462.01				2971689.68	1	6	6	6	6	1	6	1	1	4361	07	2	40	0	0	0	40
