id,factor,c_autonoma,tam_municipio,tamano_ocde,n_menores,n_mayores,n_ocupados,hombre,edad,ocupado,estudios,sector_publico,ingresos_hogar,alquiler,n_habitaciones,tipo_hogar,prop_alimentacion,prop_alcohol_tabaco,prop_ropa_calzado,prop_vivienda,prop_mobiliario,prop_salud,prop_transporte,prop_comunicaciones,prop_ocio_cultura,prop_educacion,prop_hoteles_restaurantes,prop_bienes_servicios,gasto_total,gasto_total_crudo,log_gasto_total_crudo,log_ingresos_hogar
5357,267.946465,País Vasco,Pequeño,1.0,0,1,1,0,46-65,1,Alto,1.0,1768,1,5.0,Persona sola <65,0.2126077933761294,0.0,0.0200148566609906,0.25089977466218033,0.08068494121561319,0.09162636945675186,0.0,0.0743161358227653,0.05057944708917682,0.06969557725535065,0.005608224245670376,0.14396688021537146,4982505.83,18595.154184997366,9.830710074075165,7.478169694159785
5358,853.523243,Andalucía,Pequeño,1.7,0,2,2,1,31-45,1,Medio,0.0,2213,0,4.0,Pareja sin hijos,0.06025515283722251,0.0,0.07943891731296084,0.3116739507588242,0.04225146374891248,0.0698366043721372,0.002448453329023026,0.015017179143055661,0.1767783118686551,0.0,0.18528723087445287,0.05701273575475614,15686862.209999999,18378.95140952828,9.819015752246134,7.7025561132685825
5359,642.536326,Asturias,Muy Grande,1.0,0,1,0,1,Más de 65,0,Alto,1.0,2917,0,5.0,Persona sola ≥65,0.10196785324198393,0.0,0.04428736360089376,0.1491009537186131,0.0008061866585270783,0.032737312814638146,0.11368373435841589,0.0240243122877684,0.023384022241356734,0.0,0.4861557892491999,0.023852471828603113,35303734.81,54944.34070331457,10.914094164668326,7.978653729082731
5360,590.353333,País Vasco,Mediano,1.0,0,1,0,0,Más de 65,0,Medio,0.0,1500,0,5.0,Persona sola ≥65,0.10654104225175601,0.0,0.0,0.4745738776666529,0.12120909361986483,0.0,0.01543625634351473,0.012078332346065644,0.1335765858561927,0.0,0.014818806771757379,0.12176600514419553,9970919.540000003,16889.748871799802,9.734521346995361,7.313886831633462
5361,468.665644,País Vasco,Mediano,2.4,0,3,1,1,Más de 65,0,Bajo,0.0,1788,0,6.0,Pareja con hijos,0.13991212027740835,0.00708697351389815,0.008531029453819046,0.5328974619468458,0.06195111415724852,0.0031307086192473837,0.028633506759060037,0.04816994653360979,0.02432394537471659,0.0,0.06703566484612337,0.07832752851802303,9445098.09,20153.16934560708,9.91116646138553,7.489412083508719
5362,329.766921,País Vasco,Mediano,3.2,3,2,0,1,46-65,0,Medio,0.0,822,0,6.0,Pareja con hijos,0.30381908672987207,0.0,0.009521751827801524,0.41771436817760993,0.05340569911921292,0.0,0.07088664413506604,0.03151440050402934,0.017555272552829158,0.026262000420024446,0.0,0.06932077653355462,7534085.25,22846.697986424173,10.036605646670653,6.71295620067707
5363,403.568932,País Vasco,Pequeño,3.1,0,4,3,1,46-65,1,Medio,0.0,4164,0,6.0,Pareja con hijos,0.25658944815092827,0.010059172802781744,0.0,0.42960025805669866,0.012574156129384307,0.0,0.004815652384957052,0.056121716545864016,0.0,0.003946058494532048,0.1406781335819032,0.08561540385295069,13806640.24,34211.355595628454,10.440342132532674,8.334471554600944
5364,295.677665,Castilla y León,Pequeño,1.7,0,2,2,1,46-65,1,Medio,,2085,0,6.0,Pareja sin hijos,0.5658611196906701,0.0,0.0300930157046008,0.2595121829564199,0.062140132083469427,0.0,0.002143193788882114,0.022260526799149135,0.0,0.0,0.0,0.057989828976808516,7172603.84,24258.18615687458,10.096550635227777,7.643003635560718
5365,572.677352,Canarias,Pequeño,1.7,0,2,1,0,46-65,1,Medio,1.0,2127,0,5.0,Pareja sin hijos,0.14334179928231186,0.0,0.15042704431123882,0.3828770932656099,0.033222557233300844,0.0022820455685768626,0.05850855554911148,0.026705879099836977,0.015213588987197917,0.0,0.12201300475830043,0.06540843194451483,20843440.05,36396.4804565905,10.502254833003605,7.662937850461535
5366,1258.026268,Cataluña,Muy Grande,2.4,0,3,1,1,31-45,1,Alto,0.0,1858,0,6.0,Otros hogares,0.23762183733656922,0.0,0.03815355005345804,0.18031329623367726,0.015706168423298073,0.012494654774775902,0.12584568618638903,0.0368585744892843,0.20515137342276799,0.003804210701746722,0.0636282127547707,0.08042243562326276,59524760.260000005,47315.991544939665,10.764624739252543,7.527793987721444
5367,1507.933863,Madrid,Muy Grande,1.0,0,1,0,1,Más de 65,0,Alto,1.0,1229,1,6.0,Persona sola ≥65,0.1662532737733368,0.0,0.0,0.6953587938134792,0.0,0.01637172513832774,0.014838137109009582,0.060750432133026465,0.0078095460371375635,0.0,0.0,0.038618091995682544,19360988.370000005,12839.414807942412,9.460352882636645,7.114769448366463
5368,484.510131,Aragón,Pequeño,1.7,0,2,0,1,Más de 65,0,Medio,1.0,3381,0,5.0,Pareja sin hijos,0.3766425834293875,0.0,0.0,0.3740256695918354,0.007728878501455482,0.010982410386013388,0.0032431927977447095,0.08309611589975414,0.0,0.0,0.06367241029337524,0.08060873910043409,11894667.51,24549.883994066575,10.10850314047935,8.126222529458525
5369,883.305023,Madrid,Muy Grande,2.7,2,2,2,1,46-65,1,Alto,0.0,5674,1,5.0,Pareja con hijos,0.2511529915279216,0.004871436329336137,0.0,0.29973705750905083,0.04420166287826275,0.009895569423509444,0.008104633248047518,0.013888750401164494,0.025739446682350172,0.12819782385289658,0.18008413979341403,0.03412648835404655,58635361.45999999,66381.78198155678,11.103192994331845,8.643825842349603
5370,521.62178,Murcia,Mediano,2.4,1,2,1,0,46-65,1,Medio,0.0,1866,0,7.0,Otros hogares,0.0,0.0,0.08638862820272883,0.5124043281040885,0.02785969817633803,0.0,0.08971609955277617,0.0780071577422675,0.07661109224697846,0.0,0.017997805050760346,0.11101519092406226,5616949.9399999995,10768.24272943511,9.284449454719692,7.532088143541722
5371,1358.851821,Madrid,Muy Grande,1.0,0,1,1,0,46-65,1,Alto,1.0,2300,0,5.0,Persona sola <65,0.1564041371219705,0.0,0.0,0.6080110901787961,0.015437353240479105,0.0,0.0233909038570195,0.009881992785584116,0.03580581848305005,0.009264368195903016,0.13111119651026132,0.010693139626936365,46202645.55,34001.23901368345,10.434181654773694,7.741099090035366
5372,883.728233,Comunidad Valenciana,Muy Grande,1.5,1,1,1,1,46-65,1,Alto,,1000,1,5.0,Adulto con hijos,0.2902432232155606,0.10894371896254174,0.08990706908777756,0.44942819810148626,0.028224582485988865,0.0,0.0,0.029558407473735757,0.003694800672909194,0.0,0.0,0.0,14350893.24,16239.034472490368,9.695234736403709,6.90875477931522
5373,282.169423,Extremadura,Pequeño,2.9,2,2,2,1,46-65,1,Alto,0.0,3459,0,6.0,Pareja con hijos,0.13511859174757598,0.014682233819527088,0.0,0.10420811041841833,0.0035048693349423467,0.0048203722409757245,0.6675549012851671,0.01900420846157864,0.009830245033451845,0.0,0.0,0.04127646765836294,14845075.53,52610.5039028272,10.87069008019021,8.14902386805177
5374,371.433937,Extremadura,Pequeño,1.7,0,2,0,0,Más de 65,0,Bajo,0.0,1916,0,8.0,Pareja sin hijos,0.22630304688788572,0.03212893077771231,0.03077870711516503,0.49964571365248905,0.06438903908178724,0.002255316162227565,0.013556146545590871,0.009155285400048991,0.06313272291740617,0.0,0.01756518645228086,0.041089905007406176,9250060.08,24903.64815533805,10.122809737936723,7.558516743045645
5375,1755.871427,Andalucía,Mediano,2.4,1,2,1,0,46-65,0,Alto,0.0,925,1,5.0,Adulto con hijos,0.30372443360721385,0.0015621965258589801,0.01015721509182213,0.22186814381898634,0.11328556905928502,0.05402541490793663,0.04530588888120458,0.022785928047867235,0.03555473454957327,2.8084278419026604e-05,0.13998880231475683,0.051713588917076246,45966642.99999999,26178.82055210412,10.17274418505171,6.8308742346461795
5376,1104.354204,Comunidad Valenciana,Mediano,3.1,0,4,3,0,46-65,1,Medio,0.0,3399,0,5.0,Pareja con hijos,0.0550585936568509,0.0031898787435224118,0.0,0.24152292962748104,0.0005297005487894149,0.011182655700854631,0.4355107981727051,0.024260719223846965,0.0013043397008846676,0.06521698720956179,0.0952002119458093,0.06702318546969395,50800608.11999999,46000.28499551942,10.73642460976627,8.131530710604252
