id,factor,c_autonoma,tam_municipio,tamano_ocde,n_menores,n_mayores,n_ocupados,hombre,edad,ocupado,estudios,sector_publico,ingresos_hogar,alquiler,n_habitaciones,tipo_hogar,prop_alimentacion,prop_alcohol_tabaco,prop_ropa_calzado,prop_vivienda,prop_mobiliario,prop_salud,prop_transporte,prop_comunicaciones,prop_ocio_cultura,prop_educacion,prop_hoteles_restaurantes,prop_bienes_servicios,gasto_total,gasto_total_crudo,log_gasto_total_crudo,log_ingresos_hogar,movilidad_vs_vivienda,alimentacion_vs_restauracion,otros_bienes_servicios_personales,vivienda_vs_restauracion_alcohol_tabaco,equipamiento_hogar,salud,educacion,ocio_imagen_personal_vs_vivienda,sector_publico_imp,particion,cluster_k9,cluster_9,perfil_consumo
8716,2323.491827,Cataluña,Pequeño,1.0,0,1,1,1,46-65,1,Alto,1.0,2209,0,6.0,Persona sola <65,0.0735736675866654,0.0,0.0371462220146898,0.3931151600398857,0.0211581260891165,0.0,0.0373470735873912,0.0,0.0229204687002694,0.0,0.1872725526044177,0.2274667293775641,133179489.91,57318.68232218232,10.956399339745705,7.700747794511798,0.08926183500126936,-1.36217125754596,1.9138021908482339,0.23070072185183557,0.5651120948362652,-0.08755031457264087,0.20242497435926354,-0.10421796521101188,1,train,5.0,5,"Bienes, servicios e imagen personal"
7848,764.574171,Castilla-La Mancha,Mediano,1.0,0,1,0,0,Más de 65,0,Medio,0.0,1570,0,8.0,Persona sola ≥65,0.2679666990735754,0.0,0.0,0.555732933230836,0.0078751332648303,0.0525017973359099,0.0017391031601755,0.0274732133956038,0.0140141142062819,0.0,0.0393758473487336,0.0333211589840534,22041205.42,28828.08006863732,10.269139881300504,7.359467638255621,0.9717147050461862,0.8190900220084442,-0.9936756768077291,0.573543559830962,-0.5100055617665684,0.31723179080129255,-0.32432243158104096,-1.216170911258844,0,train,4.0,4,Vivienda
3564,163.019817,Ceuta,Grande,2.7,2,2,2,0,31-45,1,Medio,0.0,3800,0,6.0,Pareja con hijos,0.0788362520372911,0.0,0.0051890417882521,0.3642659249573072,0.0362532110384824,0.0943749041910601,0.1525411047160047,0.0435698110190428,0.0787477347060599,0.0,0.1079983677338789,0.0382236478126205,5387871.43,33050.407791833066,10.405819440192111,8.24301946898925,-0.2738238994448862,-1.0360121688278559,-0.6083427802898528,0.40590931074607073,-0.36357426585371894,0.8633183834881231,-0.5780662978870655,-0.09590637983369073,0,train,0.0,0,Ocio y restauración
12124,1022.139062,Galicia,Pequeño,3.6,1,4,1,1,46-65,0,Medio,0.0,4022,0,8.0,Otros hogares,0.247862222654565,0.1083239773879926,0.0070675580558764,0.271804025113083,0.0608799915311018,0.0554596058707105,0.0757580945846632,0.0288334451274333,0.0017344573218417,0.0,0.0475843536786187,0.0946922686741133,38711151.41,37872.68567376207,10.542011840526705,8.299783171949787,0.010334156046168816,0.9845518056273808,0.38705801365332365,-2.8067232086950225,0.4373898756123881,0.38576199553631957,-0.5053497481152812,-0.718368333232362,0,train,3.0,3,Alcohol y tabaco
14948,488.549375,Castilla-La Mancha,Pequeño,1.7,0,2,0,1,Más de 65,0,Bajo,0.0,1500,0,6.0,Pareja sin hijos,0.153422191537943,0.0027030054206135,0.0289425874274192,0.556649907330797,0.0505069481095809,0.0006626800500424,0.0174589110174906,0.035002181487921,0.0100812806679309,0.0,0.0301560514792168,0.1144142554710444,5566773.89,11394.495981086864,9.34097346693587,7.313886831633462,0.9328018984049636,-0.03314378073274856,0.6315221058162507,0.7821650663971628,0.16198126852093644,-0.6313012869843496,-0.46877390580888917,-1.12566671112248,0,train,4.0,4,Vivienda
6994,1903.588616,Andalucía,Muy Grande,3.1,1,3,2,1,46-65,1,Medio,0.0,3060,0,5.0,Pareja con hijos,0.2025580744655826,0.1095446698655585,0.0,0.3473813765109809,0.0657242758725664,0.034529815837266,0.0986090173524214,0.0159778833595334,0.024723801916008,0.0,0.0,0.1009510848200825,38601027.19,20278.030066765223,9.917342629478783,8.026496938945412,-0.08565705881648403,0.8362383514404284,0.1534527192427158,-2.372990325977649,0.6444646725915514,0.1276465646932602,-0.6526564215369696,-0.8645460919148391,0,train,3.0,3,Alcohol y tabaco
2318,1596.527002,Castilla y León,Muy Grande,1.0,0,1,0,0,Más de 65,0,Alto,1.0,1673,0,4.0,Persona sola ≥65,0.1157281617651118,0.0,0.0,0.7834404619911159,0.0041720695302907,0.0031290522881788,0.0,0.0484378966930127,0.0,0.0,0.0,0.0450923577322897,17798555.240000002,11148.295780593382,9.319131616202494,7.422971251049421,1.572267247519283,-0.30505683634043607,-0.6122215909816472,1.2392391892796193,-1.0864152975054646,-0.799944260778969,-0.7619101576819843,-2.2823799435903753,1,train,4.0,4,Vivienda
5840,1208.545648,Andalucía,Mediano,1.7,0,2,1,1,46-65,1,Medio,0.0,2251,0,6.0,Pareja sin hijos,0.1723047269650434,0.0350737519694858,0.0051994158824886,0.3178369769928776,0.0393403210447955,0.0341889706744371,0.0548130721800879,0.0556084100928637,0.0484214872150937,0.0,0.1701759363736276,0.0670369306091989,30031511.91,24849.29879123605,10.120625055244686,7.719573989259581,0.456030088988143,-0.5237077847011389,0.04020308991463799,-1.1716929470258945,-0.3110289003030101,-0.14609246249127406,-0.41396443993494825,-0.150030616023924,0,train,3.0,3,Alcohol y tabaco
4709,3365.20714,Andalucía,Muy Grande,2.7,2,2,1,1,31-45,1,Medio,0.0,1300,1,5.0,Pareja con hijos,0.0391204398186466,0.0058802713840191,0.0,0.2631322761359459,0.0743669596534385,0.0,0.322383105940223,0.0063718126582735,0.1173619347357855,0.0,0.1582794188663609,0.0131037808073066,114078171.94,33899.30164596049,10.431179191439885,7.170888478512505,-2.0453232294931487,-1.5179833443834148,-1.660205651433703,0.19388310980427464,0.9454591060404678,-0.36918910947887856,-0.3643500783757627,0.6112220666219013,0,train,1.0,1,Movilidad intensiva
5617,4692.032037,Cataluña,Muy Grande,1.0,0,1,1,1,46-65,1,Alto,0.0,1350,1,4.0,Persona sola <65,0.2359761260047109,0.0,0.0,0.3525591198896513,0.0109047462759706,0.0,0.0889108357771484,0.0447795312706835,0.0979850264500128,0.0,0.1380747261697978,0.0308098881620243,60852038.48,12969.22911014642,9.4704119417764,7.208600337960199,0.18394719367457074,0.019166857352510724,-0.9745855642301865,-0.005288571061396728,-0.6787986806674328,-0.5846159612632991,-0.36849827576389266,0.3096251065237555,0,train,0.0,0,Ocio y restauración
5926,1352.640955,Comunidad Valenciana,Mediano,1.7,0,2,1,1,46-65,1,Medio,0.0,1810,0,5.0,Pareja sin hijos,0.2207914310999256,0.0,0.0213598763697092,0.2699983560035106,0.0305472128533464,0.0,0.3606573547580924,0.0173804545380961,0.0068468457369614,0.0,0.0307261230967545,0.0416923455436036,30818861.43,22784.21432981082,10.033867110272606,7.501634457883413,-2.4836230646704394,0.6434147528162244,-0.5840580932671103,0.45569799491573004,0.0569428888300304,-0.45710896164778997,-0.24586655907545305,-0.47815725920307506,0,train,1.0,1,Movilidad intensiva
8490,1632.124679,Madrid,Pequeño,1.7,0,2,2,1,31-45,1,Medio,0.0,2641,1,3.0,Pareja sin hijos,0.3684399090056453,0.0119303065442373,0.0201245128235982,0.2219910215345615,0.0205327434102618,0.1015374515722508,0.0229072711197479,0.1006847891100164,0.0170100748224774,0.0,0.0413096471404823,0.0735322729167208,46098358.66,28244.385525892776,10.248685379016283,7.879291485082271,0.8583157627882071,1.6098374203881771,1.1389653347973503,-0.6543136244465115,-1.3875152899774363,0.6123279161625109,-0.6435694159197055,-0.208423508161046,0,train,7.0,7,Consumo básico doméstico
5179,371.247983,Navarra,Pequeño,2.4,0,3,1,1,46-65,1,Alto,0.0,1758,0,5.0,Pareja con hijos,0.2074092224143875,0.0122426680928481,0.0498757443641497,0.2220904898030093,0.0709767349483971,0.0,0.1027446924593808,0.061086188535119,0.0822057720573164,0.0189414003866259,0.1417821195031165,0.0306449674356491,21559798.73,58073.84744767759,10.969487930819447,7.472500744737558,0.04921636640432014,-0.08875220981767243,-0.20245978111545437,-0.40298209100901583,0.06962082167691572,-0.8847345695197815,0.16684708420195565,0.9054155689962431,0,train,0.0,0,Ocio y restauración
